transcript_id,sent_id,section,role,group,long_cluster,voice,pattern,subj_role,subj_lemma,subj_text,pred_lemma,pred_text,obj_role,obj_lemma,obj_text,action_lemma,action_text,ai_in_ctx,ai_in_obl,ai_token_hits,sig_norm,triplet_sig,label,has_action,obj_is_placeholder,is_passive
creativity_0095,7,walkthrough,user,"Art, design, crafts",1,ACT,SV,SUBJECT,it,it,be,is,,,,,,False,False,0,it||be||||,it :: be :: ,,False,False,False
creativity_0095,8,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,example,another example,discuss,discussing,OBJECT,clipping,diode clipping,,,False,False,0,example||discuss||clipping||,example :: discuss :: clipping,,False,False,False
creativity_0095,8,walkthrough,user,"Art, design, crafts",1,PASS,SVOxCOMP,PATIENT_SUBJ,configuration,what different diode configurations,know,known,PASS_PATIENT,configuration,what different diode configurations,produce,produce,False,False,0,configuration||know||configuration||produce,configuration :: know :: configuration :: produce,,True,False,True
creativity_0095,8,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,know,know,,,,bark,barking,False,False,0,i||know||||bark,I :: know ::  :: bark,,True,False,False
creativity_0095,8,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,bark,barking,OBJECT,tree,a tree,,,False,False,0,i||bark||tree||,I :: bark :: tree,,False,False,False
creativity_0095,8,walkthrough,user,"Art, design, crafts",1,PASS,SVO,PATIENT_SUBJ,that,that,bark,barked,PASS_PATIENT,that,that,,,False,False,0,that||bark||that||,that :: bark :: that,,False,True,True
creativity_0095,9,walkthrough,user,"Art, design, crafts",1,ACT,SV,SUBJECT,interaction,interactions,go,go,,,,,,False,False,0,interaction||go||||,interaction :: go :: ,,False,False,False
creativity_0095,10,walkthrough,user,"Art, design, crafts",1,ACT,SV,SUBJECT,I,I,feel,feel,,,,,,False,False,0,i||feel||||,I :: feel :: ,,False,False,False
creativity_0095,10,walkthrough,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,get,get,OBJECT,understanding,some practical understanding,,,False,False,0,i||get||understanding||,I :: get :: understanding,,False,False,False
creativity_0095,1,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,example,A practical example,ask,asking,,,,get,get,False,False,0,example||ask||||get,example :: ask ::  :: get,,True,False,False
creativity_0095,2,project_example,user,"Art, design, crafts",1,ACT,SV,SUBJECT,I,I,proceed,proceed,,,,,,False,False,0,i||proceed||||,I :: proceed :: ,,False,False,False
creativity_0095,3,project_example,user,"Art, design, crafts",1,PASS,SVO,PASS_AGENT,someone,by someone,stiff,stiffed,PASS_PATIENT,I,I,,,False,False,0,someone||stiff||i||,someone :: stiff :: I,,False,False,True
creativity_0095,3,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,try,trying,,,,reverse,reverse,False,False,0,i||try||||reverse,I :: try ::  :: reverse,,True,False,False
creativity_0095,4,project_example,user,"Art, design, crafts",1,ACT,SVOxCOMP,SUBJECT,I,I,have,have,OBJECT,name,my business name,copyright,copyrighted,False,False,0,i||have||name||copyright,I :: have :: name :: copyright,,True,False,False
creativity_0095,5,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,gerber,the gerber,,,False,False,0,i||have||gerber||,I :: have :: gerber,,False,False,False
creativity_0095,6,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,instruction,The instruction,recreate,recreate,OBJECT,layout,the layout,,,False,False,0,instruction||recreate||layout||,instruction :: recreate :: layout,,False,False,False
creativity_0095,6,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,have,had,,,,do,do,False,False,0,i||have||||do,I :: have ::  :: do,HUMAN,True,False,False
creativity_0095,7,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,SUBJECT,I,I,proceed,proceeded,,,,learn,learn,True,True,1,i||proceed||||learn,I :: proceed ::  :: learn,,True,False,False
creativity_0095,8,project_example,user,"Art, design, crafts",1,ACT,SV,SUBJECT,it,It,take,took,,,,,,False,False,0,it||take||||,it :: take :: ,,False,False,False
creativity_0095,8,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,make,making,OBJECT,they,them,,,False,False,0,i||make||they||,I :: make :: they,,False,False,False
creativity_0095,9,project_example,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,it,It,set,set,OBJECT,I,me,,,False,False,0,it||set||i||,it :: set :: I,,False,False,False
creativity_0095,1,dynamic,user,"Art, design, crafts",1,ACT,SV,SUBJECT,I,I,feel,feel,,,,,,True,False,1,i||feel||||,I :: feel :: ,,False,False,False
creativity_0095,1,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,prefer,prefer,OBJECT,it,it,,,True,False,1,i||prefer||it||,I :: prefer :: it,,False,True,False
creativity_0095,1,dynamic,user,"Art, design, crafts",1,PASS,SVO,PATIENT_SUBJ,approach,a better approach,recommend,recommended,PASS_PATIENT,approach,a better approach,,,True,False,1,approach||recommend||approach||,approach :: recommend :: approach,,False,False,True
creativity_0095,2,dynamic,user,"Art, design, crafts",1,PASS,SVO,PATIENT_SUBJ,I,I,give,given,OBJECT,recommendation,the recommendation,,,False,False,0,i||give||recommendation||,I :: give :: recommendation,,False,False,True
creativity_0095,4,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,weigh,weigh,OBJECT,option,that option,,,True,False,1,i||weigh||option||,I :: weigh :: option,,False,False,False
creativity_0095,4,dynamic,user,"Art, design, crafts",1,PASS,SVO,PASS_AGENT,designer,by a hired circuit designer,screw,screwed,PASS_PATIENT,I,I,,,True,False,1,designer||screw||i||,designer :: screw :: I,,False,False,True
creativity_0095,4,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,tell,told,OBJECT,which,which,,,True,False,1,i||tell||which||,I :: tell :: which,,False,True,False
creativity_0095,4,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,tell,told,OBJECT,AI,the AI,,,True,False,1,i||tell||ai||,I :: tell :: AI,AI,False,False,False
creativity_0095,4,dynamic,user,"Art, design, crafts",1,ACT,SVO,SUBJECT,I,I,choose,chose,OBJECT,approach,the DIY approach,,,True,False,1,i||choose||approach||,I :: choose :: approach,,False,False,False
creativity_0096,1,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,it,it,,,True,False,1,i||use||it||,I :: use :: it,AI,False,True,False
creativity_0096,1,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,AI,AI,,,True,False,1,i||use||ai||,I :: use :: AI,AI,False,False,False
creativity_0096,2,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,AI,AI,save,saves,,,,,,True,False,1,ai||save||||,AI :: save :: ,,False,False,False
creativity_0096,2,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,understand,understand,,,,,,True,False,1,i||understand||||,I :: understand :: ,,False,False,False
creativity_0096,3,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,have,have,OBJECT,disability,a writing disability ironic,,,True,False,1,i||have||disability||,I :: have :: disability,,False,False,False
creativity_0096,3,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,know,know,,,,,,True,False,1,i||know||||,I :: know :: ,,False,False,False
creativity_0096,3,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,AI,AI,help,helps,OBJECT,I,me,,,True,False,1,ai||help||i||,AI :: help :: I,AI,False,False,False
creativity_0096,3,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,struggle,struggling,,,,,,True,False,1,i||struggle||||,I :: struggle :: ,,False,False,False
creativity_0096,4,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,struggle,struggling,,,,,,True,False,1,i||struggle||||,I :: struggle :: ,,False,False,False
creativity_0096,4,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,tell,tell,OBJECT,I,me,,,True,False,1,it||tell||i||,it :: tell :: I,,False,False,False
creativity_0096,4,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,tell,tell,OBJECT,word,the word,,,True,False,1,it||tell||word||,it :: tell :: word,,False,False,False
creativity_0096,4,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,try,trying,,,,use,use,True,False,1,i||try||||use,I :: try ::  :: use,AI,True,False,False
creativity_0096,5,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,try,trying,,,,find,find,False,False,0,i||try||||find,I :: try ::  :: find,,True,False,False
creativity_0096,5,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,know,know,,,,,,False,False,0,i||know||||,I :: know :: ,,False,False,False
creativity_0096,5,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,have,having,OBJECT,difficulty,difficulty,,,False,False,0,i||have||difficulty||,I :: have :: difficulty,,False,False,False
creativity_0096,1,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,work,working,,,,,,False,False,0,i||work||||,I :: work :: ,,False,False,False
creativity_0096,1,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,that,that,take,takes,OBJECT,place,place,,,False,False,0,that||take||place||,that :: take :: place,,False,False,False
creativity_0096,3,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,give,give,OBJECT,I,me,,,True,False,1,it||give||i||,it :: give :: I,,False,False,False
creativity_0096,3,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,give,give,OBJECT,source,sources,,,True,False,1,it||give||source||,it :: give :: source,,False,False,False
creativity_0096,3,project_example,user,Fiction writing,0,PASS,SVO,PATIENT_SUBJ,that,that,check,checked,PASS_PATIENT,that,that,,,True,False,1,that||check||that||,that :: check :: that,,False,True,True
creativity_0096,3,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,apply,applying,OBJECT,research,that research,,,True,False,1,i||apply||research||,I :: apply :: research,,False,False,False
creativity_0096,4,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,it,it,feel,feels,,,,,,False,False,0,it||feel||||,it :: feel :: ,,False,False,False
creativity_0096,4,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,have,have,feel,feels,,,,,,False,False,0,have||feel||||,have :: feel :: ,,False,False,False
creativity_0096,4,project_example,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,encouragement,its encouragement,help,helps,OBJECT,I,me,feel,feel,False,False,0,encouragement||help||i||feel,encouragement :: help :: I :: feel,,True,False,False
creativity_0096,4,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,research,the research,turn,turning,,,,,,False,False,0,research||turn||||,research :: turn :: ,,False,False,False
creativity_0096,4,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,hope,hoped,,,,,,False,False,0,i||hope||||,I :: hope :: ,,False,False,False
creativity_0096,1,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,drive,driving,OBJECT,decision,the creative decisions,,,False,False,0,i||drive||decision||,I :: drive :: decision,HUMAN,False,False,False
creativity_0096,3,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,hunt,a witch hunt,be,is,,,,,,True,False,1,hunt||be||||,hunt :: be :: ,,False,False,False
creativity_0096,3,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,it,it,be,were,,,,,,True,False,1,it||be||||,it :: be :: ,,False,False,False
creativity_0096,4,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,make,make,,,,,,False,False,0,i||make||||,I :: make :: ,,False,False,False
creativity_0096,5,dynamic,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,say,say,,,,force,forced,False,False,0,i||say||||force,I :: say ::  :: force,,True,False,False
creativity_0096,5,dynamic,user,Fiction writing,0,PASS,SVO,PATIENT_SUBJ,collaboration,the collaboration,force,forced,PASS_PATIENT,collaboration,the collaboration,,,False,False,0,collaboration||force||collaboration||,collaboration :: force :: collaboration,,False,False,True
creativity_0096,5,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,opportunity,much opportunity,be,'s,,,,,,False,False,0,opportunity||be||||,opportunity :: be :: ,,False,False,False
creativity_0096,5,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,it,it,be,be,,,,,,False,False,0,it||be||||,it :: be :: ,,False,False,False
creativity_0096,6,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,it,It,affect,affected,OBJECT,it,it,,,False,False,0,it||affect||it||,it :: affect :: it,,False,True,False
creativity_0096,7,dynamic,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,like,liked,,,,tell,tell,True,True,2,i||like||||tell,I :: like ::  :: tell,,True,False,False
creativity_0096,7,dynamic,user,Fiction writing,0,PASS,SVOxCOMP,PATIENT_SUBJ,writer,any writer,catch,caught,PASS_PATIENT,writer,any writer,collaborate,collaborating,True,True,2,writer||catch||writer||collaborate,writer :: catch :: writer :: collaborate,,True,False,True
creativity_0096,7,dynamic,user,Fiction writing,0,PASS,SVO,PATIENT_SUBJ,they,they,ostracize,ostracized,PASS_PATIENT,they,they,,,True,True,2,they||ostracize||they||,they :: ostracize :: they,,False,False,True
creativity_0096,8,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,know,known,OBJECT,writer,indie writers,,,True,False,1,i||know||writer||,I :: know :: writer,,False,False,False
creativity_0096,8,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,sale,whose sales,tank,tanked,,,,,,True,False,1,sale||tank||||,sale :: tank :: ,,False,False,False
creativity_0096,8,dynamic,user,Fiction writing,0,PASS,SVO,PATIENT_SUBJ,they,they,accuse,accused,PASS_PATIENT,they,they,,,True,False,1,they||accuse||they||,they :: accuse :: they,,False,False,True
creativity_0096,9,dynamic,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,reader,many readers,double,double,,,,check,check,False,False,0,reader||double||||check,reader :: double ::  :: check,,True,False,False
creativity_0096,10,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,company,most publishing companies,ban,ban,OBJECT,you,you,,,True,False,1,company||ban||you||,company :: ban :: you,,False,False,False
creativity_0096,10,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,you,you,use,use,OBJECT,AI,AI,,,True,False,1,you||use||ai||,you :: use :: AI,,False,False,False
creativity_0096,11,dynamic,user,Fiction writing,0,ACT,SVO,SUBJECT,it,it,make,made,OBJECT,I,me,,,True,False,1,it||make||i||,it :: make :: I,,False,False,False
creativity_0096,11,dynamic,user,Fiction writing,0,ACT,SV,SUBJECT,it,it,help,help,,,,,,True,False,1,it||help||||,it :: help :: ,,False,False,False
creativity_0096,12,dynamic,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,it,it,make,makes,OBJECT,I,me,want,want,False,False,0,it||make||i||want,it :: make :: I :: want,,True,False,False
creativity_0097,1,walkthrough,user,Content writing,2,ACT,SV,SUBJECT,I,I,rely,rely,,,,,,True,False,2,i||rely||||,I :: rely :: ,AI,False,False,False
creativity_0097,1,walkthrough,user,Content writing,2,ACT,SV,SUBJECT,lot,a lot,rely,relies,,,,,,True,False,2,lot||rely||||,lot :: rely :: ,,False,False,False
creativity_0097,1,walkthrough,user,Content writing,2,ACT,SV,SUBJECT,that,that,convert,converts,,,,,,True,False,2,that||convert||||,that :: convert :: ,,False,False,False
creativity_0097,1,walkthrough,user,Content writing,2,ACT,SVO,SUBJECT,AI,AI,help,helps,OBJECT,I,me,,,True,False,2,ai||help||i||,AI :: help :: I,AI,False,False,False
creativity_0097,1,walkthrough,user,Content writing,2,ACT,SVO,SUBJECT,AI,AI,help,helps,OBJECT,test,B test,,,True,False,2,ai||help||test||,AI :: help :: test,,False,False,False
creativity_0097,1,walkthrough,user,Content writing,2,ACT,SVO,SUBJECT,that,that,fit,fits,OBJECT,feel,the feel,,,True,False,2,that||fit||feel||,that :: fit :: feel,,False,False,False
creativity_0097,2,walkthrough,user,Content writing,2,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,it,it,,,True,True,1,i||use||it||,I :: use :: it,AI,False,True,False
creativity_0097,2,walkthrough,user,Content writing,2,ACT,SV,SUBJECT,I,I,lean,lean,,,,,,True,True,1,i||lean||||,I :: lean :: ,AI,False,False,False
creativity_0097,1,project_example,user,Content writing,2,ACT,SVO,SUBJECT,I,I,use,used,OBJECT,AI,AI,,,True,False,1,i||use||ai||,I :: use :: AI,AI,False,False,False
creativity_0097,1,project_example,user,Content writing,2,ACT,SVO,SUBJECT,who,who,run,runs,OBJECT,studio,a tattoo studio,,,True,False,1,who||run||studio||,who :: run :: studio,,False,False,False
creativity_0097,2,project_example,user,Content writing,2,ACT,SVO,SUBJECT,she,She,want,wanted,OBJECT,something,something,,,True,False,1,she||want||something||,she :: want :: something,,False,True,False
creativity_0097,2,project_example,user,Content writing,2,ACT,SVO,SUBJECT,that,that,fit,fits,OBJECT,style,her style,,,True,False,1,that||fit||style||,that :: fit :: style,,False,False,False
creativity_0097,2,project_example,user,Content writing,2,ACT,SVO,SUBJECT,I,I,tell,told,OBJECT,AI,AI,,,True,False,1,i||tell||ai||,I :: tell :: AI,AI,False,False,False
creativity_0097,3,project_example,user,Content writing,2,ACT,SV,SUBJECT,I,I,work,work,,,,,,False,False,0,i||work||||,I :: work :: ,,False,False,False
creativity_0097,4,project_example,user,Content writing,2,ACT,SVOxCOMP,SUBJECT,it,It,make,makes,OBJECT,I,me,feel,feel,False,False,0,it||make||i||feel,it :: make :: I :: feel,,True,False,False
creativity_0097,4,project_example,user,Content writing,2,ACT,SVO,SUBJECT,I,I,hand,hand,OBJECT,it,it,,,False,False,0,i||hand||it||,I :: hand :: it,,False,True,False
creativity_0097,4,project_example,user,Content writing,2,ACT,SV,SUBJECT,issue,issues,be,are,,,,,,False,False,0,issue||be||||,issue :: be :: ,,False,False,False
creativity_0097,5,project_example,user,Content writing,2,ACT,SV,SUBJECT,I,I,start,start,,,,,,False,False,0,i||start||||,I :: start :: ,,False,False,False
creativity_0097,5,project_example,user,Content writing,2,ACT,SVO,SUBJECT,it,it,set,sets,OBJECT,tempo,the tempo,,,False,False,0,it||set||tempo||,it :: set :: tempo,,False,False,False
creativity_0097,6,project_example,user,Content writing,2,ACT,SV,SUBJECT,I,I,go,go,,,,,,False,False,0,i||go||||,I :: go :: ,,False,False,False
creativity_0097,6,project_example,user,Content writing,2,ACT,SV,SUBJECT,they,they,serve,serve,,,,,,False,False,0,they||serve||||,they :: serve :: ,,False,False,False
creativity_0097,7,project_example,user,Content writing,2,ACT,SV,SUBJECT,I,I,ask,ask,,,,,,False,False,0,i||ask||||,I :: ask :: ,,False,False,False
creativity_0097,7,project_example,user,Content writing,2,ACT,SV,SUBJECT,that,that,convert,converts,,,,,,False,False,0,that||convert||||,that :: convert :: ,,False,False,False
creativity_0097,8,project_example,user,Content writing,2,ACT,SVO,SUBJECT,I,I,get,get,OBJECT,something,something,,,False,False,0,i||get||something||,I :: get :: something,,False,True,False
creativity_0097,8,project_example,user,Content writing,2,ACT,SV,SUBJECT,I,I,feel,feel,,,,,,False,False,0,i||feel||||,I :: feel :: ,,False,False,False
creativity_0097,8,project_example,user,Content writing,2,ACT,SVO,SUBJECT,I,I,start,start,OBJECT,conversation,a new conversation,,,False,False,0,i||start||conversation||,I :: start :: conversation,,False,False,False
creativity_0097,9,project_example,user,Content writing,2,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,feedback,that feedback,,,False,False,0,i||use||feedback||,I :: use :: feedback,,False,False,False
creativity_0097,9,project_example,user,Content writing,2,ACT,SVO,SUBJECT,I,I,like,like,OBJECT,part,parts,,,False,False,0,i||like||part||,I :: like :: part,,False,False,False
creativity_0097,9,project_example,user,Content writing,2,ACT,SV,SUBJECT,model,the model,pick,picked,,,,,,False,False,0,model||pick||||,model :: pick :: ,,False,False,False
creativity_0097,9,project_example,user,Content writing,2,ACT,SV,SUBJECT,I,I,like,like,,,,,,False,False,0,i||like||||,I :: like :: ,,False,False,False
creativity_0097,10,project_example,user,Content writing,2,ACT,SV,SUBJECT,I,I,ask,ask,,,,,,False,False,0,i||ask||||,I :: ask :: ,,False,False,False
creativity_0097,10,project_example,user,Content writing,2,ACT,SV,SUBJECT,I,I,feel,feel,,,,,,False,False,0,i||feel||||,I :: feel :: ,,False,False,False
creativity_0097,11,project_example,user,Content writing,2,ACT,SV,SUBJECT,it,it,get,gets,,,,,,False,False,0,it||get||||,it :: get :: ,,False,False,False
creativity_0097,11,project_example,user,Content writing,2,ACT,SVO,SUBJECT,goal,The goal,use,use,OBJECT,model,multiple models,,,False,False,0,goal||use||model||,goal :: use :: model,,False,False,False
creativity_0097,11,project_example,user,Content writing,2,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,model,multiple models,,,False,False,0,i||use||model||,I :: use :: model,AI,False,False,False
creativity_0097,1,dynamic,user,Content writing,2,ACT,SVO,SUBJECT,I,I,drive,driving,OBJECT,decision,the decisions,,,True,False,1,i||drive||decision||,I :: drive :: decision,HUMAN,False,False,False
creativity_0097,1,dynamic,user,Content writing,2,ACT,SVO,SUBJECT,I,I,get,get,OBJECT,AI,AI,,,True,False,1,i||get||ai||,I :: get :: AI,AI,False,False,False
creativity_0097,2,dynamic,user,Content writing,2,PASS,SVO,PATIENT_SUBJ,I,I,attach,attached,PASS_PATIENT,I,I,,,False,False,0,i||attach||i||,I :: attach :: I,,False,False,True
creativity_0097,2,dynamic,user,Content writing,2,ACT,SV,SUBJECT,anything,anything,go,go,,,,,,False,False,0,anything||go||||,anything :: go :: ,,False,False,False
creativity_0097,2,dynamic,user,Content writing,2,ACT,SV,SUBJECT,I,I,decide,decide,,,,,,False,False,0,i||decide||||,I :: decide :: ,,False,False,False
creativity_0097,3,dynamic,user,Content writing,2,ACT,SVO,SUBJECT,I,I,do,do,OBJECT,test,an A/ B test,,,False,False,0,i||do||test||,I :: do :: test,,False,False,False
creativity_0097,3,dynamic,user,Content writing,2,ACT,SV,SUBJECT,we,we,pick,pick,,,,,,False,False,0,we||pick||||,we :: pick :: ,,False,False,False
creativity_0097,3,dynamic,user,Content writing,2,ACT,SVO,SUBJECT,one,which one,get,gets,OBJECT,client,more clients,,,False,False,0,one||get||client||,one :: get :: client,,False,False,False
creativity_0097,4,dynamic,user,Content writing,2,ACT,SVOxCOMP,SUBJECT,it,It,help,helps,OBJECT,I,me,do,do,False,False,0,it||help||i||do,it :: help :: I :: do,,True,False,False
creativity_0098,1,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,I,I,focus,focused,,,,,,False,False,0,i||focus||||,I :: focus :: ,,False,False,False
creativity_0098,2,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,finish,finish,OBJECT,they,them,,,False,False,0,i||finish||they||,I :: finish :: they,,False,False,False
creativity_0098,3,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,improve,improved,OBJECT,flow,my work flow,,,False,False,0,i||improve||flow||,I :: improve :: flow,,False,False,False
creativity_0098,3,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,education,higher education,give,gave,OBJECT,I,me,,,False,False,0,education||give||i||,education :: give :: I,,False,False,False
creativity_0098,3,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,education,higher education,give,gave,OBJECT,skill,skills,,,False,False,0,education||give||skill||,education :: give :: skill,,False,False,False
creativity_0098,3,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,that,that,improve,improved,OBJECT,hobby,this hobby,,,False,False,0,that||improve||hobby||,that :: improve :: hobby,,False,False,False
creativity_0098,4,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,it,It,come,came,,,,see,seen,True,False,1,it||come||||see,it :: come ::  :: see,,True,False,False
creativity_0098,4,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,AI,AI,come,came,,,,see,seen,True,False,1,ai||come||||see,AI :: come ::  :: see,,True,False,False
creativity_0098,4,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,see,seen,OBJECT,difference,a noticable difference,,,True,False,1,i||see||difference||,I :: see :: difference,,False,False,False
creativity_0098,5,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,use,use,OBJECT,range,a range,,,True,False,1,i||use||range||,I :: use :: range,,False,False,False
creativity_0098,5,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,that,that,save,save,OBJECT,I,me,,,True,False,1,that||save||i||,that :: save :: I,,False,False,False
creativity_0098,6,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,idea,Brainstorming ideas,write,write,OBJECT,lot,a lot,,,True,False,1,idea||write||lot||,idea :: write :: lot,,False,False,False
creativity_0098,6,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,write,write,OBJECT,lot,a lot,,,True,False,1,i||write||lot||,I :: write :: lot,HUMAN,False,False,False
creativity_0098,6,walkthrough,user,Fiction writing,0,ACT,SV,SUBJECT,AI,AI,fit,fits,,,,,,True,False,1,ai||fit||||,AI :: fit :: ,,False,False,False
creativity_0098,7,walkthrough,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,it,it,help,helps,OBJECT,I,me,untangle,untangle,False,False,0,it||help||i||untangle,it :: help :: I :: untangle,,True,False,False
creativity_0098,7,walkthrough,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,think,think,OBJECT,that,that,,,False,False,0,i||think||that||,I :: think :: that,HUMAN,False,True,False
creativity_0098,1,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,make,making,OBJECT,move,moves,,,False,False,0,i||make||move||,I :: make :: move,,False,False,False
creativity_0098,2,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,need,need,,,,understand,understand,False,False,0,i||need||||understand,I :: need ::  :: understand,HUMAN,True,False,False
creativity_0098,2,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,pick,pick,OBJECT,diet,a diet,,,False,False,0,i||pick||diet||,I :: pick :: diet,,False,False,False
creativity_0098,2,project_example,user,Fiction writing,0,ACT,SVxCOMP,SUBJECT,I,I,need,need,,,,understand,understand,False,False,0,i||need||||understand,I :: need ::  :: understand,HUMAN,True,False,False
creativity_0098,2,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,that,that,be,is,,,,,,False,False,0,that||be||||,that :: be :: ,,False,False,False
creativity_0098,3,project_example,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,I,I,find,found,OBJECT,anyone,anyone,listen,listen,False,False,0,i||find||anyone||listen,I :: find :: anyone :: listen,,True,True,False
creativity_0098,3,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,they,they,make,make,OBJECT,sense,sense,,,False,False,0,they||make||sense||,they :: make :: sense,,False,False,False
creativity_0098,3,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,it,it,feel,felt,,,,,,False,False,0,it||feel||||,it :: feel :: ,,False,False,False
creativity_0098,3,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,its,its,have,having,OBJECT,guide,the guide,,,False,False,0,its||have||guide||,its :: have :: guide,,False,False,False
creativity_0098,3,project_example,user,Fiction writing,0,ACT,SVO,SUBJECT,I,I,need,needed,OBJECT,that,that,,,False,False,0,i||need||that||,I :: need :: that,,False,True,False
creativity_0098,4,project_example,user,Fiction writing,0,ACT,SVOxCOMP,SUBJECT,project,This project,help,helped,OBJECT,I,me,understand,understand,False,False,0,project||help||i||understand,project :: help :: I :: understand,,True,False,False
creativity_0098,4,project_example,user,Fiction writing,0,ACT,SV,SUBJECT,body,my body,work,works,,,,,,False,False,0,body||work||||,body :: work :: ,,False,False,False
